Unidad,Marca,Modelo,precio,Combustible,Año_del_vehiculo,kilometros,Caballos,puertas,color_coche,Comunidad_autonoma,Año_Venta,Mes_Venta,Año,Mes,Super_95,Diesel,marca_modelo,fecha
1,FORD,Kuga,7600,Diésel,2010.0,157000,140.0,5,Blanco,Islas Canarias,2020,11,2020,11,1.154,1.024,FORD Kuga,2020-11-01
1,FORD,Kuga,13000,Diésel,2011.0,169000,163.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,FORD Kuga,2021-01-01
1,FORD,Kuga,7000,Diésel,2008.0,240000,136.0,5,Blanco,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,FORD Kuga,2020-12-01
1,FORD,Kuga,8400,Diésel,2009.0,138000,136.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,FORD Kuga,2021-01-01
1,FORD,Kuga,17999,Diésel,2017.0,40000,120.0,5,Blanco,Extremadura,2020,11,2020,11,1.154,1.024,FORD Kuga,2020-11-01
1,MITSUBISHI,L200,7000,Diésel,1989.0,400000,87.0,4,Blanco,Navarra,2020,12,2020,12,1.1766666666666665,1.06,MITSUBISHI L200,2020-12-01
1,VOLKSWAGEN,LT,6500,Diésel,2006.0,350000,109.0,2,Blanco,País Vasco,2020,11,2020,11,1.154,1.024,VOLKSWAGEN LT,2020-11-01
1,VOLKSWAGEN,LT,4200,Diésel,2001.0,270000,109.0,3,Blanco,Cantabria,2020,11,2020,11,1.154,1.024,VOLKSWAGEN LT,2020-11-01
1,RENAULT,Laguna,7500,Diésel,2012.0,152000,150.0,5,Blanco,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,RENAULT Laguna,2020-12-01
1,RENAULT,Laguna,11300,Diésel,2012.0,158000,178.0,2,Blanco,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,RENAULT Laguna,2020-12-01
1,RENAULT,Laguna,1000,Diésel,2011.0,201000,150.0,5,Blanco,Madrid,2020,11,2020,11,1.154,1.024,RENAULT Laguna,2020-11-01
1,MITSUBISHI,Lancer,6000,Gasolina,2010.0,151000,143.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MITSUBISHI Lancer,2021-01-01
1,TOYOTA,Land Cruiser,19999,Diésel,2010.0,187000,173.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Land Cruiser,2020-12-01
1,TOYOTA,Land Cruiser 90,14500,Diésel,2003.0,240000,163.0,3,Blanco,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,TOYOTA Land Cruiser 90,2020-12-01
1,SUBARU,Legacy,2500,Diésel,2008.0,194000,150.0,4,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SUBARU Legacy,2021-01-01
1,MASERATI,Levante,65000,Diésel,2016.0,22000,275.0,5,Blanco,Cataluña,2020,10,2020,10,1.16,1.03,MASERATI Levante,2020-10-01
1,SEAT,León,5900,Gasolina,2007.0,230000,160.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,12000,Gas natural (CNG),2017.0,114000,110.0,5,Blanco,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,33500,Gasolina,2019.0,8000,290.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,6900,Gasolina,2011.0,139500,125.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,15700,Diésel,2014.0,100000,150.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,3400,Diésel,2003.0,240000,150.0,5,Blanco,Castilla y León,2020,11,2020,11,1.154,1.024,SEAT León,2020-11-01
1,SEAT,León,7000,Diésel,2012.0,117000,105.0,5,Blanco,País Vasco,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,5000,Diésel,2012.0,220000,105.0,5,Blanco,Murcia,2020,11,2020,11,1.154,1.024,SEAT León,2020-11-01
1,SEAT,León,4900,Diésel,2012.0,225000,105.0,5,Blanco,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,13900,Diésel,2017.0,148000,150.0,5,Blanco,Islas_Baleares,2020,11,2020,11,1.154,1.024,SEAT León,2020-11-01
1,SEAT,León,9500,Diésel,2016.0,160050,110.0,5,Blanco,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,18990,Gasolina,2019.0,14000,150.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,7300,Diésel,2012.0,11985,90.0,5,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,23500,Gasolina,2019.0,11100,190.0,5,Blanco,País Vasco,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,10500,Diésel,2016.0,216000,150.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,12500,Diésel,2015.0,100000,184.0,3,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,15500,Diésel,2017.0,44000,150.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,5500,Diésel,2010.0,150000,105.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,13600,Gasolina,2017.0,27000,110.0,5,Blanco,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,8000,Diésel,2013.0,82000,90.0,5,Blanco,Islas_Baleares,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,10300,Gasolina,2015.0,75000,110.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,12500,Diésel,2014.0,92000,150.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,10995,Diésel,2017.0,77100,115.0,5,Blanco,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,2000,Diésel,2005.0,255000,110.0,5,Blanco,Extremadura,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,1990,Diésel,2001.0,140000,110.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,21700,Gasolina,2020.0,4220,130.0,5,Blanco,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,1700,Diésel,2000.0,274000,110.0,5,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,5295,Diésel,2007.0,170000,105.0,5,Blanco,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,SEAT León,2021-01-01
1,SEAT,León,9800,Diésel,2014.0,105000,110.0,5,Blanco,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,SEAT,León,13990,Gasolina,2017.0,27000,125.0,5,Blanco,Aragón,2020,12,2020,12,1.1766666666666665,1.06,SEAT León,2020-12-01
1,DACIA,Lodgy,7900,Gasolina,2015.0,48500,115.0,5,Blanco,Asturias,2020,11,2020,11,1.154,1.024,DACIA Lodgy,2020-11-01
1,DACIA,Logan,7100,Diésel,2018.0,40000,75.0,4,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,DACIA Logan,2020-12-01
1,DACIA,Logan,2700,Gasolina,2015.0,254000,75.0,4,Blanco,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,DACIA Logan,2020-11-01
1,VOLKSWAGEN,Lupo,800,Gasolina,1998.0,170000,50.0,3,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,VOLKSWAGEN Lupo,2020-12-01
1,MINI,MINI,8500,Gasolina,2008.0,130000,175.0,5,Blanco,Islas_Baleares,2020,10,2020,10,1.16,1.03,MINI MINI,2020-10-01
1,MINI,MINI,22800,Gasolina,2016.0,38000,192.0,5,Blanco,Madrid,2020,11,2020,11,1.154,1.024,MINI MINI,2020-11-01
1,MINI,MINI,5100,Gasolina,2008.0,142000,120.0,3,Blanco,Aragón,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MINI MINI,2021-01-01
1,MINI,MINI,12990,Diésel,2016.0,52000,116.0,3,Blanco,Islas Canarias,2020,11,2020,11,1.154,1.024,MINI MINI,2020-11-01
1,MINI,MINI,14700,Diésel,2018.0,21100,95.0,3,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,MINI MINI,2020-12-01
1,MINI,MINI,18500,Diésel,2016.0,56200,170.0,5,Blanco,Cantabria,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MINI MINI,2021-01-01
1,MINI,MINI,14900,Diésel,2017.0,64000,95.0,5,Blanco,Cantabria,2020,11,2020,11,1.154,1.024,MINI MINI,2020-11-01
1,MINI,MINI,7500,Gasolina,2010.0,137000,120.0,3,Blanco,Cataluña,2020,11,2020,11,1.154,1.024,MINI MINI,2020-11-01
1,MINI,MINI,5000,Gasolina,2007.0,155000,120.0,3,Blanco,Cataluña,2020,10,2020,10,1.16,1.03,MINI MINI,2020-10-01
1,MINI,MINI,32500,Gasolina,2020.0,2300,231.0,3,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MINI MINI,2021-01-01
1,MINI,MINI,6600,Diésel,2009.0,195000,110.0,3,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MINI MINI,2021-01-01
1,MINI,MINI,3500,Gasolina,2011.0,250000,122.0,2,Blanco,Aragón,2020,12,2020,12,1.1766666666666665,1.06,MINI MINI,2020-12-01
1,MINI,MINI,8499,Gasolina,2011.0,95000,98.0,3,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MINI MINI,2021-01-01
1,MINI,MINI,5200,Gasolina,2006.0,85000,90.0,3,Blanco,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MINI MINI,2021-01-01
1,MINI,MINI,4500,Gasolina,2006.0,149000,116.0,3,Blanco,Cataluña,2020,11,2020,11,1.154,1.024,MINI MINI,2020-11-01
1,MAZDA,MX-5,13900,Gasolina,2010.0,110692,160.0,2,Blanco,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,MAZDA MX-5,2020-12-01
1,MAZDA,MX-5,19900,Gasolina,2017.0,26300,160.0,2,Blanco,Galicia,2020,11,2020,11,1.154,1.024,MAZDA MX-5,2020-11-01
1,MAZDA,MX-5,15000,Gasolina,2012.0,90000,126.0,2,Blanco,Islas_Baleares,2020,12,2020,12,1.1766666666666665,1.06,MAZDA MX-5,2020-12-01
1,PORSCHE,Macan,55000,Diésel,2016.0,40000,258.0,5,Blanco,Islas_Baleares,2020,11,2020,11,1.154,1.024,PORSCHE Macan,2020-11-01
1,PORSCHE,Macan,55000,Diésel,2017.0,34000,258.0,5,Blanco,Islas_Baleares,2021,01,2021,01,1.2166666666666666,1.0966666666666667,PORSCHE Macan,2021-01-01
1,SEAT,Marbella,1200,Gasolina,1997.0,70000,41.0,3,Blanco,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,SEAT Marbella,2020-11-01
1,RENAULT,Mascott,5500,Diésel,2004.0,195232,106.0,2,Blanco,Cataluña,2020,10,2020,10,1.16,1.03,RENAULT Mascott,2020-10-01
1,RENAULT,Master,7500,Diésel,2007.0,313000,120.0,4,Blanco,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,RENAULT Master,2021-01-01
1,RENAULT,Master,9500,Diésel,2014.0,205000,125.0,4,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,RENAULT Master,2021-01-01
1,RENAULT,Master,18000,Diésel,2016.0,25000,165.0,3,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,RENAULT Master,2020-12-01
1,RENAULT,Master,9850,Diésel,2017.0,325000,170.0,4,Blanco,Navarra,2020,11,2020,11,1.154,1.024,RENAULT Master,2020-11-01
1,RENAULT,Master,5500,Diésel,2004.0,290878,115.0,4,Blanco,Castilla la Mancha,2021,01,2021,01,1.2166666666666666,1.0966666666666667,RENAULT Master,2021-01-01
1,CHEVROLET,Matiz,2750,Gasolina,2006.0,89550,65.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,CHEVROLET Matiz,2020-12-01
1,DAEWOO,Matiz,1200,Gasolina,2004.0,180000,51.0,5,Blanco,Cataluña,2020,11,2020,11,1.154,1.024,DAEWOO Matiz,2020-11-01
1,MAZDA,Mazda2,3200,Gasolina,2008.0,165000,75.0,3,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MAZDA Mazda2,2021-01-01
1,MAZDA,Mazda3,5700,Gasolina,2010.0,115000,105.0,4,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,MAZDA Mazda3,2020-12-01
1,MAZDA,Mazda3,2800,Diésel,2007.0,220000,143.0,5,Blanco,Andalucía,2020,09,2020,09,1.16,1.0333333333333334,MAZDA Mazda3,2020-09-01
1,MAZDA,Mazda3,13500,Gasolina,2016.0,50000,120.0,5,Blanco,Comunidad Valenciana,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MAZDA Mazda3,2021-01-01
1,MAZDA,Mazda3,16000,Diésel,2017.0,53000,150.0,5,Blanco,País Vasco,2020,12,2020,12,1.1766666666666665,1.06,MAZDA Mazda3,2020-12-01
1,MAZDA,Mazda6,3800,Diésel,2008.0,272000,140.0,5,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,MAZDA Mazda6,2021-01-01
1,OPEL,Meriva,7500,Diésel,2016.0,101500,136.0,5,Blanco,Aragón,2020,12,2020,12,1.1766666666666665,1.06,OPEL Meriva,2020-12-01
1,OPEL,Meriva,4700,Diésel,2012.0,160000,95.0,5,Blanco,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,OPEL Meriva,2020-12-01
1,ALFA ROMEO,MiTo,6900,Diésel,2009.0,86000,120.0,3,Blanco,Cataluña,2020,11,2020,11,1.154,1.024,ALFA ROMEO MiTo,2020-11-01
1,ALFA ROMEO,MiTo,9000,Diésel,2015.0,80000,85.0,3,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,ALFA ROMEO MiTo,2021-01-01
1,ALFA ROMEO,MiTo,5900,Gasolina,2010.0,148000,105.0,3,Blanco,Castilla y León,2020,12,2020,12,1.1766666666666665,1.06,ALFA ROMEO MiTo,2020-12-01
1,NISSAN,Micra,6500,Gasolina,2016.0,40000,80.0,5,Blanco,Islas_Baleares,2020,12,2020,12,1.1766666666666665,1.06,NISSAN Micra,2020-12-01
1,NISSAN,Micra,5800,Gasolina,2016.0,31900,80.0,5,Blanco,Comunidad Valenciana,2020,11,2020,11,1.154,1.024,NISSAN Micra,2020-11-01
1,NISSAN,Micra,1000,Gasolina,1999.0,114000,55.0,5,Blanco,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,NISSAN Micra,2020-12-01
1,NISSAN,Micra,11000,Gasolina,2018.0,12400,90.0,5,Blanco,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,NISSAN Micra,2020-10-01
1,NISSAN,Micra,4800,Gasolina,2015.0,120000,80.0,5,Blanco,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,NISSAN Micra,2021-01-01
1,NISSAN,Micra,6300,Gasolina,2015.0,47000,80.0,5,Blanco,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,NISSAN Micra,2020-12-01
1,TESLA,Model S,43500,Eléctrico,2017.0,140000,525.0,5,Blanco,Cataluña,2021,01,2021,01,1.2166666666666666,1.0966666666666667,TESLA Model S,2021-01-01
1,TESLA,Model S,49900,Eléctrico,2017.0,155000,525.0,5,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,TESLA Model S,2021-01-01
1,RENAULT,Modus,3500,Diésel,2007.0,140000,70.0,5,Blanco,Madrid,2021,01,2021,01,1.2166666666666666,1.0966666666666667,RENAULT Modus,2021-01-01
1,OPEL,Mokka,10900,Diésel,2014.0,92000,130.0,5,Blanco,Madrid,2020,11,2020,11,1.154,1.024,OPEL Mokka,2020-11-01
1,OPEL,Mokka,10500,Diésel,2014.0,65000,130.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,OPEL Mokka,2020-12-01
1,OPEL,Mokka X,13000,Gasolina,2018.0,33500,140.0,5,Blanco,Aragón,2020,12,2020,12,1.1766666666666665,1.06,OPEL Mokka X,2020-12-01
1,FORD,Mondeo,8000,Diésel,2012.0,150000,140.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,FORD Mondeo,2020-12-01
1,FORD,Mondeo,9000,Diésel,2013.0,163000,200.0,5,Blanco,Madrid,2020,11,2020,11,1.154,1.024,FORD Mondeo,2020-11-01
1,FORD,Mondeo,4999,Diésel,2007.0,230000,140.0,5,Blanco,Madrid,2020,11,2020,11,1.154,1.024,FORD Mondeo,2020-11-01
1,FORD,Mondeo,14000,Diésel,2016.0,95000,120.0,5,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,FORD Mondeo,2020-12-01
1,FORD,Mondeo,15900,Híbrido,2016.0,110000,187.0,4,Blanco,Madrid,2020,12,2020,12,1.1766666666666665,1.06,FORD Mondeo,2020-12-01
1,FORD,Mondeo,23289,Gasolina,2017.0,16000,240.0,5,Blanco,Comunidad Valenciana,2020,12,2020,12,1.1766666666666665,1.06,FORD Mondeo,2020-12-01
1,MITSUBISHI,Montero,2800,Diésel,1997.0,300000,125.0,3,Blanco,Islas Canarias,2020,11,2020,11,1.154,1.024,MITSUBISHI Montero,2020-11-01
1,OPEL,Movano,3500,Diésel,2001.0,281015,90.0,2,Blanco,Galicia,2021,01,2021,01,1.2166666666666666,1.0966666666666667,OPEL Movano,2021-01-01
1,FIAT,Multipla,2900,Diésel,2001.0,216000,110.0,5,Blanco,Islas Canarias,2020,12,2020,12,1.1766666666666665,1.06,FIAT Multipla,2020-12-01
1,VOLKSWAGEN,Multivan,16500,Diésel,2002.0,347000,102.0,4,Blanco,Cataluña,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Multivan,2020-10-01
1,VOLKSWAGEN,Multivan,22400,Diésel,2012.0,217500,180.0,5,Blanco,Comunidad Valenciana,2020,10,2020,10,1.16,1.03,VOLKSWAGEN Multivan,2020-10-01
1,FORD,Mustang,50000,Gasolina,2019.0,10000,440.0,2,Blanco,Murcia,2020,12,2020,12,1.1766666666666665,1.06,FORD Mustang,2020-12-01
1,FORD,Mustang,38500,Gasolina,2016.0,42000,435.0,2,Blanco,Andalucía,2020,10,2020,10,1.16,1.03,FORD Mustang,2020-10-01
1,RENAULT,Mégane,7800,Gasolina,2015.0,151000,115.0,3,Blanco,Andalucía,2020,11,2020,11,1.154,1.024,RENAULT Mégane,2020-11-01
1,RENAULT,Mégane,5500,Diésel,2010.0,211000,130.0,3,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,RENAULT Mégane,2020-12-01
1,RENAULT,Mégane,13500,Gasolina,2019.0,10500,115.0,5,Blanco,Andalucía,2020,12,2020,12,1.1766666666666665,1.06,RENAULT Mégane,2020-12-01
1,RENAULT,Mégane,3000,Diésel,2008.0,243000,105.0,5,Blanco,Madrid,2020,11,2020,11,1.154,1.024,RENAULT Mégane,2020-11-01
1,RENAULT,Mégane,800,Diésel,1997.0,350000,100.0,5,Blanco,Extremadura,2020,11,2020,11,1.154,1.024,RENAULT Mégane,2020-11-01
1,RENAULT,Mégane,7900,Gasolina,2014.0,91900,115.0,5,Blanco,Cataluña,2020,12,2020,12,1.1766666666666665,1.06,RENAULT Mégane,2020-12-01
1,RENAULT,Mégane,9400,Diésel,2015.0,99000,110.0,5,Blanco,Andalucía,2021,01,2021,01,1.2166666666666666,1.0966666666666667,RENAULT Mégane,2021-01-01
